قيمة - ريال;الوزن الصافي بالكيلو;رمز التعرفة 4 خانات ;السنة;الربع ;الدولة
1,630,431;21,367;8483;2,024;Q1-2024;الإمارات
15,888,827;5,491,800;1701;2,024;Q1-2024;تنزانيا
38,325;2,900;8421;2,024;Q1-2024;لبنان
177,654;52,460;0401;2,024;Q1-2024;سيشلس
374,400;691;8431;2,024;Q1-2024;الجزائر
265,917;18,409;4504;2,024;Q1-2024;البحرين
3,980;10;4016;2,024;Q1-2024;كولومبيا
9,800;300;8451;2,024;Q1-2024;قطر
198,394;60,829;7208;2,024;Q1-2024;البحرين
119,241;6,388;8467;2,024;Q1-2024;البحرين
1,166,331;27,742;8504;2,024;Q1-2024;بلجيكا
90,000;2,212;8507;2,024;Q1-2024;المملكة المتحدة
203;10;4415;2,024;Q1-2024;هونج كونج
300;239;8451;2,024;Q1-2024;عمان
19,000;402;1605;2,024;Q1-2024;الأردن
118,777;35,782;2202;2,024;Q1-2024;مالديف
40,653;8,112;2004;2,024;Q1-2024;قطر
10,252;140;6403;2,024;Q1-2024;اثيوبيا
193,608;39,590;3820;2,024;Q1-2024;السودان
2,480;100;7608;2,024;Q1-2024;السودان
311,749;70,940;2202;2,024;Q1-2024;تشاد
3,367,485;5,388,994;6907;2,024;Q1-2024;العراق
2,263;3,000;7219;2,024;Q1-2024;جيبوتي
71,386,803;6,639,085;9619;2,024;Q1-2024;اليمن
1,610,048;1,096,900;4411;2,024;Q1-2024;الأردن
271,052;100,381;7003;2,024;Q1-2024;لبنان
185,181;82,960;3806;2,024;Q1-2024;البحرين
29,833,770;1,305,612;8412;2,024;Q1-2024;الإمارات
411,392;34,669;8419;2,024;Q1-2024;الإمارات
18,252;820;0202;2,024;Q1-2024;الكويت
1,558,077;2,387,014;6907;2,024;Q1-2024;فلسطين
136,257;244;8431;2,024;Q1-2024;باكستان
34,841,382;1,641,883;1602;2,024;Q1-2024;الإمارات
7,562;305;8412;2,024;Q1-2024;الصين الشعبية
1,758;2,388;9505;2,024;Q1-2024;عمان
102,495;10,454;8408;2,024;Q1-2024;عمان
1,360,800;240,000;3906;2,024;Q1-2024;تونس
302,934;120,589;2202;2,024;Q1-2024;الصومال
1,687;51;1204;2,024;Q1-2024;البحرين
5,384,093;175,323;1602;2,024;Q1-2024;البحرين
78,649;20,082;7003;2,024;Q1-2024;كينيا
160,000;2,380;4011;2,024;Q1-2024;الكويت
5,695,895;6,500;8407;2,024;Q1-2024;بلجيكا
10,567,661;1,443,837;1902;2,024;Q1-2024;عمان
303,628;23,823;9801;2,024;Q1-2024;المانيا
596,144;90,321;5804;2,024;Q1-2024;اليمن
71,403;2,721;6115;2,024;Q1-2024;البحرين
39,961,108;14,978,220;2309;2,024;Q1-2024;بنغلادش
5,000;10,000;6204;2,024;Q1-2024;الفلبين
1,225,125;5,761;6205;2,024;Q1-2024;الإمارات
265,544;1,675;7318;2,024;Q1-2024;إيطاليا
735,142;223,258;4412;2,024;Q1-2024;الأردن
5,223;23;8414;2,024;Q1-2024;رومانيا
428,444;47,000;3905;2,024;Q1-2024;الكويت
59,868;12,100;4006;2,024;Q1-2024;السودان
55,679;466;9602;2,024;Q1-2024;الأردن
41,341;2,920;8528;2,024;Q1-2024;فرنسا
44,274;1,055;8535;2,024;Q1-2024;فرنسا
17,955;2,850;0702;2,024;Q1-2024;قطر
16,369,244;1,366,031;5703;2,024;Q1-2024;أمريكا
396;10;7418;2,024;Q1-2024;المملكة المتحدة
68,700;9,400;9401;2,024;Q1-2024;العراق
21,637;1,022;8437;2,024;Q1-2024;البحرين
10,060;10,500;9403;2,024;Q1-2024;جامبيا
15,933;4,400;9405;2,024;Q1-2024;السودان
428,384;80,756;0804;2,024;Q1-2024;النيجر
19,850,075;2,032;8517;2,024;Q1-2024;مصر
343,431;6,520;2707;2,024;Q1-2024;المانيا
446,706;11,817;3913;2,024;Q1-2024;الكويت
499,799;140,448;7013;2,024;Q1-2024;تونس
1,590,491;9,497;6105;2,024;Q1-2024;البحرين
1,422,760;1,231,980;0803;2,024;Q1-2024;عمان
13,884;2,928;7006;2,024;Q1-2024;الإمارات
339,064;52,157;2105;2,024;Q1-2024;عمان
212,416;624;3002;2,024;Q1-2024;سويسرا
36,693;3,284;8608;2,024;Q1-2024;الإمارات
1,076,134;32,972;8416;2,024;Q1-2024;الكويت
25,117;3,684;8205;2,024;Q1-2024;الكويت
85,384;2,000;8517;2,024;Q1-2024;عمان
460;206;6913;2,024;Q1-2024;الأردن
255;124;7007;2,024;Q1-2024;التشيك
60,832,749;26,900,000;2901;2,024;Q1-2024;أندونيسيا
6,240;1,381;8422;2,024;Q1-2024;السودان
96,721;7,795;5903;2,024;Q1-2024;قطر
20,867;763;8214;2,024;Q1-2024;الإمارات
30,906;5,799;0804;2,024;Q1-2024;بوركينا فاسو
9,960,639;763,421;1902;2,024;Q1-2024;قطر
100;210;7002;2,024;Q1-2024;البحرين
36,050;2,780;1211;2,024;Q1-2024;الأردن
22,352,364;213,785;3213;2,024;Q1-2024;الإمارات
1,661,966;297,725;9401;2,024;Q1-2024;الكويت
20,792,298;6,934,421;1701;2,024;Q1-2024;الكويت
199,054;16,644;9401;2,024;Q1-2024;الأردن
861,391;39,081;6302;2,024;Q1-2024;الإمارات
17,683,885;2,542,000;3907;2,024;Q1-2024;هولندا
1,725;5;9029;2,024;Q1-2024;الكويت
181,941;41,264;7019;2,024;Q1-2024;السودان
152,408;4,235;6214;2,024;Q1-2024;قطر
2,615,147;123,106;8538;2,024;Q1-2024;المملكة المتحدة
1,064,968;117,066;4819;2,024;Q1-2024;ماليزيا
37,644;213;8502;2,024;Q1-2024;المانيا
4,116,319;60,026;8516;2,024;Q1-2024;إيطاليا
614,933;47,218;5703;2,024;Q1-2024;البحرين
817,735;57,235;2007;2,024;Q1-2024;قطر
228,220;39,515;0713;2,024;Q1-2024;الإمارات
274,662;12,700;8514;2,024;Q1-2024;عمان
58,254;2,220;3924;2,024;Q1-2024;المملكة المتحدة
8,698,686;1,451,599;3920;2,024;Q1-2024;عمان
104,299;36,288;4407;2,024;Q1-2024;البحرين
6,300;600;9020;2,024;Q1-2024;عمان
5,874;480;3923;2,024;Q1-2024;إسبانيا
415;132;8202;2,024;Q1-2024;فرنسا
938,708;53,600;4412;2,024;Q1-2024;السودان
20,858,274;648,844;3004;2,024;Q1-2024;عمان
19,500;10,200;9401;2,024;Q1-2024;غينيا
13,770,651;1,631,449;3921;2,024;Q1-2024;الكويت
520,718;2,168;9002;2,024;Q1-2024;الصين الشعبية
645,643,682;172,789,273;3901;2,024;Q1-2024;الهند
84,792,877;14,048,708;0403;2,024;Q1-2024;الكويت
11,006,371;8,790,897;2818;2,024;Q1-2024;البحرين
279,970;12,123;9105;2,024;Q1-2024;الصين الشعبية
1,712,836;547,755;3901;2,024;Q1-2024;الكاميرون
1,944,013;3,585;8517;2,024;Q1-2024;المانيا
201,524;7,905;6912;2,024;Q1-2024;هولندا
809,374;63,064;7312;2,024;Q1-2024;أندونيسيا
3,860,773;236,198;1302;2,024;Q1-2024;الكويت
1,480,920;121,335;5603;2,024;Q1-2024;كامبوديا
274,430;48,813;5101;2,024;Q1-2024;باكستان
2,000;10,000;4013;2,024;Q1-2024;الصومال
13,758;512;4911;2,024;Q1-2024;مصر
7,849,703;2,299,350;3901;2,024;Q1-2024;السويد
61,653;17,596;3806;2,024;Q1-2024;الإمارات
35,200;44,000;4011;2,024;Q1-2024;أندونيسيا
59,586;2,597;8102;2,024;Q1-2024;البحرين
85,161;11,862;2202;2,024;Q1-2024;الصين الشعبية
26,790;5,247;4421;2,024;Q1-2024;اليمن
504,496;25,597;7301;2,024;Q1-2024;البحرين
29,814;120;6212;2,024;Q1-2024;جورجيا
28,937;10,415;0713;2,024;Q1-2024;المملكة المتحدة
100,784;2,706;6104;2,024;Q1-2024;اليمن
113,250;18,885;7503;2,024;Q1-2024;باكستان
6,289;289;4011;2,024;Q1-2024;لوكسمبورج
9,409;3,964;6912;2,024;Q1-2024;ليبيا
73,132;62;8414;2,024;Q1-2024;العراق
30,241;2,893;0909;2,024;Q1-2024;البحرين
8,893;522;6912;2,024;Q1-2024;عمان
2,648,221;3,984,600;2833;2,024;Q1-2024;الأردن
400;3,000;9401;2,024;Q1-2024;أستراليا
4,846,709;1,463,568;0804;2,024;Q1-2024;بنغلادش
849,916;39,682;6911;2,024;Q1-2024;البحرين
5,000;1,000;8503;2,024;Q1-2024;الكويت
2,090;10,000;9403;2,024;Q1-2024;بوركينا فاسو
25,617;1,766;8437;2,024;Q1-2024;الإمارات
10,000;4,500;9802;2,024;Q1-2024;كوبا
109,450;119,700;0704;2,024;Q1-2024;الإمارات
10,036;470;9102;2,024;Q1-2024;عمان
3,692;600;8202;2,024;Q1-2024;قطر
348;2;8301;2,024;Q1-2024;عمان
325,431;231;8536;2,024;Q1-2024;أمريكا
639,217;37,001;8516;2,024;Q1-2024;عمان
44,926;1,782;8204;2,024;Q1-2024;البحرين
24,361,359;4,022,065;3907;2,024;Q1-2024;إسبانيا
11,363;300;8481;2,024;Q1-2024;النرويج
2,529,766;6,100,000;2503;2,024;Q1-2024;تنزانيا
375;500;8425;2,024;Q1-2024;سوريا
219,732;12,574;6108;2,024;Q1-2024;البحرين
2,234,969;12,780;8537;2,024;Q1-2024;الكويت
203;10;4821;2,024;Q1-2024;هونج كونج
508,980;207,013;0805;2,024;Q1-2024;العراق
36,000;9,300;8007;2,024;Q1-2024;أريتريا
4,140;17,250;8007;2,024;Q1-2024;الصومال
10,000;6,000;9109;2,024;Q1-2024;الكويت
1,950;3,700;9403;2,024;Q1-2024;أندونيسيا
3,240,829;361,770;4818;2,024;Q1-2024;عمان
2,510;395;9606;2,024;Q1-2024;اليمن
9,469;1,200;7311;2,024;Q1-2024;هولندا
53,841;161;8530;2,024;Q1-2024;المانيا
381,759;40,832;1806;2,024;Q1-2024;ليبيا
58,525;615;8521;2,024;Q1-2024;الإمارات
1,569;7;8204;2,024;Q1-2024;المملكة المتحدة
49,500;25;8421;2,024;Q1-2024;النمسا
261;277;5506;2,024;Q1-2024;الهند
132,563;500,000;3104;2,024;Q1-2024;مصر
86,600;11,020;8474;2,024;Q1-2024;الكويت
37,802,166;311,335;8709;2,024;Q1-2024;الإمارات
42,500;122,000;4101;2,024;Q1-2024;توجو
8,315,066;79,882;8709;2,024;Q1-2024;سنغافوره
86,445;35,068;9406;2,024;Q1-2024;عمان
289,106;114,000;6807;2,024;Q1-2024;لبنان
150;150;6702;2,024;Q1-2024;اليمن
1,800,000;240,000;2929;2,024;Q1-2024;لبنان
9,233;97;6215;2,024;Q1-2024;إيطاليا
938;160;9026;2,024;Q1-2024;تايلاند
1,447,355;180,000;2929;2,024;Q1-2024;لاتفيا
6,080;1,150;1704;2,024;Q1-2024;تايلاند
700;50;3702;2,024;Q1-2024;قطر
14,620,253;8,812,177;4808;2,024;Q1-2024;الأردن
3,560,830;2,395,023;2519;2,024;Q1-2024;الهند
548,407;13,234;3406;2,024;Q1-2024;الإمارات
12,475;588;9506;2,024;Q1-2024;المانيا
362,977;67,302;7225;2,024;Q1-2024;الهند
3,000;340;5801;2,024;Q1-2024;البحرين
9,019;2,986;0708;2,024;Q1-2024;البحرين
1,304;7;9032;2,024;Q1-2024;مصر
2,802,680;8,000;4504;2,024;Q1-2024;المملكة المتحدة
192,708;1,900;9603;2,024;Q1-2024;السودان
11,374;13,925;2822;2,024;Q1-2024;الإمارات
10,000;2,000;6310;2,024;Q1-2024;توجو
382;50;4814;2,024;Q1-2024;البحرين
1,366;23;3919;2,024;Q1-2024;رومانيا
912;78;3919;2,024;Q1-2024;المانيا
39;3;6104;2,024;Q1-2024;البرتغال
18,750;25,000;3202;2,024;Q1-2024;سوريا
1,027,855;675,000;1103;2,024;Q1-2024;الأردن
19,812,996;30,874;8529;2,024;Q1-2024;هونج كونج
524,258;158;9015;2,024;Q1-2024;كندا
95,445;5,910;3210;2,024;Q1-2024;البحرين
4,704;863;4901;2,024;Q1-2024;كينيا
252,700;3,000;4201;2,024;Q1-2024;اليمن
255,486;20,600;8501;2,024;Q1-2024;فرنسا
8,560;4;6909;2,024;Q1-2024;مصر
11,212,517;2,739,014;3903;2,024;Q1-2024;الصين الشعبية
2,828,118;13,092;3003;2,024;Q1-2024;عمان
19,500;1,000;4823;2,024;Q1-2024;السودان
1,150;725;5705;2,024;Q1-2024;اليمن
3,725;627;8535;2,024;Q1-2024;هولندا
505;60;9107;2,024;Q1-2024;الإمارات
231,227;55,000;2836;2,024;Q1-2024;جيبوتي
25;12;3922;2,024;Q1-2024;تايوان
227,240;42,000;0703;2,024;Q1-2024;السودان
346;9;3006;2,024;Q1-2024;الهند
10,106;200;8458;2,024;Q1-2024;نيوزيلاندا
86,775;4,205;5903;2,024;Q1-2024;اليمن
1,100;1,500;1006;2,024;Q1-2024;سنغافوره
2,000;8,000;2104;2,024;Q1-2024;بنين
126,000;12,000;1002;2,024;Q1-2024;عمان
31,108;1,000;8426;2,024;Q1-2024;هولندا
74,981,709;31,517,523;2202;2,024;Q1-2024;الأردن
41,307,914;3,414,380;0207;2,024;Q1-2024;البحرين
9,160;2,859;8418;2,024;Q1-2024;أمريكا
12,212;32,749;8504;2,024;Q1-2024;الصومال
3,256,390;1,736,607;2309;2,024;Q1-2024;عمان
10,360,207;6,921,187;4805;2,024;Q1-2024;الأردن
436,647;10,164;9504;2,024;Q1-2024;الكويت
144,135,674;44,369,680;2707;2,024;Q1-2024;باكستان
2,040;216;2836;2,024;Q1-2024;أستراليا
2,107,832;315,950;3923;2,024;Q1-2024;المانيا
110,416;9,605;0207;2,024;Q1-2024;لبنان
680,589;840,000;2511;2,024;Q1-2024;البحرين
660,604;18,760;8537;2,024;Q1-2024;الأردن
83,703;212;8414;2,024;Q1-2024;سويسرا
2,919,083;772,177;7311;2,024;Q1-2024;الإمارات
25,199;216;8528;2,024;Q1-2024;أمريكا
1,668,750;11,166;0105;2,024;Q1-2024;قطر
92,212;26,600;5702;2,024;Q1-2024;السودان
1,034,432;47,070;7615;2,024;Q1-2024;الأردن
1,343,807;154,429;5702;2,024;Q1-2024;عمان
514,530;58,305;2101;2,024;Q1-2024;مصر
29,400;19,600;8542;2,024;Q1-2024;اليابان
20,810;1,300;7011;2,024;Q1-2024;عمان
76,555;12,185;6303;2,024;Q1-2024;البحرين
353,614;25,080;3907;2,024;Q1-2024;هونج كونج
60,320;1,790;8438;2,024;Q1-2024;قطر
817;134;8539;2,024;Q1-2024;المملكة المتحدة
352,485;84,148;0401;2,024;Q1-2024;جامبيا
312;11;8430;2,024;Q1-2024;أمريكا
31,822;72;9405;2,024;Q1-2024;أمريكا
874,471;7,263;6403;2,024;Q1-2024;قطر
8,300,006;23,494,600;2523;2,024;Q1-2024;العراق
311,991,533;86,331,311;3901;2,024;Q1-2024;فيتنام
282,828;255,600;9404;2,024;Q1-2024;السودان
6,409,676;8,949,992;6907;2,024;Q1-2024;هولندا
196,436;10,530;1515;2,024;Q1-2024;مصر
3,072,880;3,118,816;6907;2,024;Q1-2024;إيطاليا
12,659;2,865;8715;2,024;Q1-2024;اليمن
5,460;800;4012;2,024;Q1-2024;الكويت
7,555,039;1,944,102;3902;2,024;Q1-2024;غانا
155,020,252;45,074;8407;2,024;Q1-2024;المملكة المتحدة
4,168,315;1,323,500;3901;2,024;Q1-2024;بيرو
39,701;184;7318;2,024;Q1-2024;المانيا
376,304;32,432;7310;2,024;Q1-2024;مصر
104,841;32,180;7301;2,024;Q1-2024;اليمن
6,786;4,186;6913;2,024;Q1-2024;ليبيا
5,356;250;8517;2,024;Q1-2024;النمسا
226,542;7,281;6912;2,024;Q1-2024;المانيا
2,882;7,200;7310;2,024;Q1-2024;تركيا
522,614;3,660;8544;2,024;Q1-2024;كوبا
131,100;19,000;1516;2,024;Q1-2024;عمان
1,383,114;400;8523;2,024;Q1-2024;سنغافوره
29,784;1,700;8413;2,024;Q1-2024;السودان
52,233;270;8425;2,024;Q1-2024;فرنسا
69,850;24,446;7004;2,024;Q1-2024;بورتوريكو
13,128;788;7306;2,024;Q1-2024;بلجيكا
86,295;2,200;9404;2,024;Q1-2024;مصر
1,400;400;2907;2,024;Q1-2024;اليمن
29,130;5,021;3910;2,024;Q1-2024;اليمن
10,111,166;1,083,969;9619;2,024;Q1-2024;الأردن
7,742,883;2,936,462;0805;2,024;Q1-2024;اليمن
310,917;11,400;6804;2,024;Q1-2024;سويسرا
12,694,613;2,928,412;3207;2,024;Q1-2024;اليمن
4,404,149;655,406;2103;2,024;Q1-2024;البحرين
446,940;206,419;0702;2,024;Q1-2024;البحرين
9,842,326;3,499,940;2309;2,024;Q1-2024;فيتنام
2,757,504;2,275;8517;2,024;Q1-2024;التشيك
41,207;2,784;2101;2,024;Q1-2024;عمان
110,600;5,000;3923;2,024;Q1-2024;موريتانيا
246,254;10,293;8535;2,024;Q1-2024;البحرين
57,804;5,500;6911;2,024;Q1-2024;البوسنة والهرسك
450,006;20,247;7307;2,024;Q1-2024;الكويت
2,329,780;81,444;8535;2,024;Q1-2024;اليمن
31,879,538;75,322;8711;2,024;Q1-2024;إسبانيا
90,138;42,170;4804;2,024;Q1-2024;كندا
14,474;3,410;8609;2,024;Q1-2024;مصر
520,519;28,097;1106;2,024;Q1-2024;اليمن
113,590;10,140;2008;2,024;Q1-2024;السودان
25,237;784;9801;2,024;Q1-2024;التشيك
47,000;450;8456;2,024;Q1-2024;الكويت
534,080;100,522;0804;2,024;Q1-2024;سلفادور
442;67;5703;2,024;Q1-2024;كندا
2,196,502;220,084;7508;2,024;Q1-2024;الكويت
832,274;64,811;5903;2,024;Q1-2024;تركيا
346;10;9606;2,024;Q1-2024;الأردن
595,000;203,570;8701;2,024;Q1-2024;عمان
89,611;273;9031;2,024;Q1-2024;النمسا
501,145;161,120;8716;2,024;Q1-2024;الأردن
8,982;170;8530;2,024;Q1-2024;البحرين
3,750;8,740;7311;2,024;Q1-2024;الصين الشعبية
5,145,496;137,026;8422;2,024;Q1-2024;جنوب افريقيا
501,644;2,135,830;4012;2,024;Q1-2024;باكستان
21,090;15,200;2814;2,024;Q1-2024;الإمارات
5,000;800;7319;2,024;Q1-2024;قطر
397,000;100,000;2604;2,024;Q1-2024;الأردن
900;3,000;9503;2,024;Q1-2024;أندونيسيا
429,631;38,757;5402;2,024;Q1-2024;جورجيا
594;171;4420;2,024;Q1-2024;الأردن
100;300;6405;2,024;Q1-2024;كندا
14,082,530;1,692,535;0402;2,024;Q1-2024;عمان
34,043;13,228;9615;2,024;Q1-2024;ليبيا
2,091,100;6;7113;2,024;Q1-2024;تايلاند
794,124;224,000;4819;2,024;Q1-2024;اثيوبيا
7,300;6,083;7216;2,024;Q1-2024;جيبوتي
635,608;34,631;0406;2,024;Q1-2024;المملكة المتحدة
3,000;15,000;7216;2,024;Q1-2024;الصومال
120,658;26,300;0101;2,024;Q1-2024;الإمارات
2,200,255;1,337;9015;2,024;Q1-2024;سنغافوره
169,142;8,075;3917;2,024;Q1-2024;كينيا
18,965;1,625;0404;2,024;Q1-2024;عمان
3,428;4;9026;2,024;Q1-2024;العراق
40,024;70;4203;2,024;Q1-2024;فرنسا
448;133;3921;2,024;Q1-2024;سويسرا
25,000;44,000;8709;2,024;Q1-2024;لبنان
356,018;12,265;8422;2,024;Q1-2024;الصين الشعبية
843,565;143,510;8427;2,024;Q1-2024;الإمارات
1,262,783;97,495;7604;2,024;Q1-2024;الهند
1,613,697;2,395;8537;2,024;Q1-2024;إسبانيا
21,584,909;3,172,656;4002;2,024;Q1-2024;أمريكا
1,275;28;8507;2,024;Q1-2024;أندونيسيا
1,053,667;61,434;7210;2,024;Q1-2024;سنغافوره
35,640;150;9017;2,024;Q1-2024;فيتنام
108,375;2,450;7229;2,024;Q1-2024;رواندا
40,982;12,106;4421;2,024;Q1-2024;الأردن
1,501,079;68,153;6001;2,024;Q1-2024;الإمارات
5,531,173;751,700;7602;2,024;Q1-2024;هولندا
15,943;1,246;2008;2,024;Q1-2024;ليبيا
303,183;5,461;3303;2,024;Q1-2024;فرنسا
2,500;300;9206;2,024;Q1-2024;قطر
21,898;50;8529;2,024;Q1-2024;السويد
127;10;8544;2,024;Q1-2024;تركيا
113,826;18,660;7602;2,024;Q1-2024;اليمن
63,307;320;8534;2,024;Q1-2024;المانيا
696;13;7205;2,024;Q1-2024;المانيا
738;88;3925;2,024;Q1-2024;الهند
152,598;25,500;3907;2,024;Q1-2024;سريلانكا
52,713;6,944;1704;2,024;Q1-2024;جابون
32,798;401;3004;2,024;Q1-2024;أرمينيا
462,814;316,403;6809;2,024;Q1-2024;ليبيا
9,627,324;806,772;3306;2,024;Q1-2024;الإمارات
1,406;40;7612;2,024;Q1-2024;كندا
22,649;1,270;9801;2,024;Q1-2024;نيوزيلاندا
25,000;900;8903;2,024;Q1-2024;الكويت
683,314;379,800;2836;2,024;Q1-2024;العراق
6,056;299;9004;2,024;Q1-2024;البحرين
4,706;148;5909;2,024;Q1-2024;أمريكا
141;17;3923;2,024;Q1-2024;تايوان
442,068;38,751;3920;2,024;Q1-2024;سنغافوره
3,750;1,000;4010;2,024;Q1-2024;تركيا
735,325;25,320;7413;2,024;Q1-2024;البحرين
46,265;1,589;8504;2,024;Q1-2024;إسبانيا
2,137,043;632,640;1701;2,024;Q1-2024;العراق
24,177,740;678,314;8431;2,024;Q1-2024;مصر
970,656;91,378;7606;2,024;Q1-2024;البحرين
747,118;106,231;4823;2,024;Q1-2024;عمان
157,276;1,345;8538;2,024;Q1-2024;قطر
7,730,232;971,281;5407;2,024;Q1-2024;تركيا
563,349;733;9030;2,024;Q1-2024;المانيا
13,525,835;2,643,472;3907;2,024;Q1-2024;العراق
75,313;1,784;8414;2,024;Q1-2024;سنغافوره
458,478;37,617;5703;2,024;Q1-2024;قطر
4,032,144;60,160;8481;2,024;Q1-2024;الصين الشعبية
1,664;56;9504;2,024;Q1-2024;الهند
2,917,742;185,682;8428;2,024;Q1-2024;الإمارات
3,723,743;487,560;3305;2,024;Q1-2024;الأردن
4,045,059;402,622;4811;2,024;Q1-2024;الإمارات
25,487,413;3,888,427;0402;2,024;Q1-2024;اليمن
33,750;2,000;7903;2,024;Q1-2024;الأردن
1,038,999;48,339;7307;2,024;Q1-2024;الأردن
204,197;368,025;2508;2,024;Q1-2024;الإمارات
96,007;1,434;8517;2,024;Q1-2024;هونج كونج
11,184;800;7612;2,024;Q1-2024;قطر
6,000;600;6601;2,024;Q1-2024;قطر
154;21;7413;2,024;Q1-2024;قطر
1,029,378;41,787;7413;2,024;Q1-2024;جنوب افريقيا
2,707,776;90,889;0202;2,024;Q1-2024;الإمارات
605,000;204,280;8429;2,024;Q1-2024;عمان
19,944,886;470,828;9801;2,024;Q1-2024;الإمارات
2,803,260;105,925;7308;2,024;Q1-2024;الصين الشعبية
180,511;748;9508;2,024;Q1-2024;مكسيك
793,877;168,673;0808;2,024;Q1-2024;البحرين
20,030,507;4,965,590;3902;2,024;Q1-2024;أندونيسيا
42,075;18,232;6310;2,024;Q1-2024;البحرين
357,316;48,794;3917;2,024;Q1-2024;قطر
78,200;102,500;2619;2,024;Q1-2024;الأردن
2,988,168;207,546;0710;2,024;Q1-2024;الإمارات
622,640;2,177;8471;2,024;Q1-2024;المانيا
14,355,900;2,510,665;1905;2,024;Q1-2024;العراق
108,263;11,384;5602;2,024;Q1-2024;البحرين
19,043,649;5,934,730;3901;2,024;Q1-2024;هولندا
1,800;4,000;6907;2,024;Q1-2024;جيبوتي
157,016;24,750;3908;2,024;Q1-2024;سنغافوره
2,735,604;975,150;3901;2,024;Q1-2024;نيوزيلاندا
30,308;4,230;7216;2,024;Q1-2024;لبنان
